scenario_id,iteration,network,source,destination,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,launch_power_dbm,channel_pattern,channel_number,frequency_thz,channel_power_dbm,osnr_signal_bw_db,snr_nli_signal_bw_db,gsnr_signal_bw_db
iter-1-scenario-47,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,110,1.0,194.0,-6.35,29.24,8.6,8.56
iter-1-scenario-47,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,110,2.0,194.05,-6.35,29.24,8.6,8.56
iter-2-scenario-139,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,110,1.0,194.0,-6.35,29.24,8.6,8.56
iter-2-scenario-139,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,110,2.0,194.05,-6.35,29.24,8.6,8.56
iter-2-scenario-140,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,110,1.0,194.0,-6.85,29.18,8.6,8.56
iter-2-scenario-140,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,110,2.0,194.05,-6.85,29.18,8.59,8.56
iter-2-scenario-141,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,110,1.0,194.0,-7.35,29.09,8.59,8.55
iter-2-scenario-141,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,110,2.0,194.05,-7.35,29.09,8.58,8.54
iter-1-scenario-48,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,1.0,194.0,-6.35,29.24,8.0,7.96
iter-1-scenario-48,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,2.0,194.05,-6.35,29.24,7.44,7.41
iter-1-scenario-48,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,3.0,194.1,-6.35,29.24,7.99,7.95
iter-2-scenario-142,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,1.0,194.0,-6.35,29.24,8.0,7.96
iter-2-scenario-142,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,2.0,194.05,-6.35,29.24,7.44,7.41
iter-2-scenario-142,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,3.0,194.1,-6.35,29.24,7.99,7.95
iter-2-scenario-143,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,111,1.0,194.0,-6.85,29.18,7.99,7.96
iter-2-scenario-143,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,111,2.0,194.05,-6.85,29.18,7.44,7.41
iter-2-scenario-143,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,111,3.0,194.1,-6.85,29.18,7.98,7.95
iter-2-scenario-144,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,111,1.0,194.0,-7.35,29.09,7.98,7.95
iter-2-scenario-144,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,111,2.0,194.05,-7.35,29.09,7.43,7.4
iter-2-scenario-144,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,111,3.0,194.1,-7.35,29.09,7.97,7.94
