scenario_id,iteration,network,source,destination,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,launch_power_dbm,channel_pattern,channel_number,frequency_thz,channel_power_dbm,osnr_signal_bw_db,snr_nli_signal_bw_db,gsnr_signal_bw_db 
iter-1-scenario-1752,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,1.0,194.0,-10.81,28.21,6.86,6.83
iter-1-scenario-1752,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,2.0,194.0375,-10.81,28.21,6.53,6.51
iter-1-scenario-1752,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,4.0,194.1125,-10.81,28.21,6.79,6.76
iter-1-scenario-1752,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,6.0,194.1875,-10.81,28.21,6.16,6.13
iter-1-scenario-1752,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,7.0,194.225,-10.81,28.21,5.88,5.85
iter-1-scenario-1752,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,8.0,194.2625,-10.81,28.21,6.57,6.54
iter-2-scenario-5254,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,1.0,194.0,-10.81,28.21,6.86,6.83
iter-2-scenario-5254,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,2.0,194.0375,-10.81,28.21,6.53,6.51
iter-2-scenario-5254,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,4.0,194.1125,-10.81,28.21,6.79,6.76
iter-2-scenario-5254,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,6.0,194.1875,-10.81,28.21,6.16,6.13
iter-2-scenario-5254,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,7.0,194.225,-10.81,28.21,5.88,5.85
iter-2-scenario-5254,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11010111,8.0,194.2625,-10.81,28.21,6.57,6.54
iter-2-scenario-5255,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11010111,1.0,194.0,-11.81,27.94,6.91,6.88
iter-2-scenario-5255,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11010111,2.0,194.0375,-11.81,27.94,6.59,6.56
iter-2-scenario-5255,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11010111,4.0,194.1125,-11.81,27.94,6.84,6.81
iter-2-scenario-5255,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11010111,6.0,194.1875,-11.81,27.94,6.21,6.18
iter-2-scenario-5255,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11010111,7.0,194.225,-11.81,27.94,5.93,5.9
iter-2-scenario-5255,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11010111,8.0,194.2625,-11.81,27.94,6.63,6.59
iter-2-scenario-5256,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11010111,1.0,194.0,-12.81,27.61,6.93,6.9
iter-2-scenario-5256,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11010111,2.0,194.0375,-12.81,27.61,6.61,6.58
iter-2-scenario-5256,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11010111,4.0,194.1125,-12.81,27.61,6.87,6.83
iter-2-scenario-5256,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11010111,6.0,194.1875,-12.81,27.6,6.24,6.2
iter-2-scenario-5256,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11010111,7.0,194.225,-12.81,27.6,5.95,5.92
iter-2-scenario-5256,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11010111,8.0,194.2625,-12.81,27.6,6.65,6.62
iter-1-scenario-1753,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011000,1.0,194.0,-10.81,28.21,7.18,7.15
iter-1-scenario-1753,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011000,2.0,194.0375,-10.81,28.21,6.86,6.83
iter-1-scenario-1753,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011000,4.0,194.1125,-10.81,28.21,6.85,6.82
iter-1-scenario-1753,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011000,5.0,194.15,-10.81,28.21,7.16,7.13
iter-2-scenario-5257,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011000,1.0,194.0,-10.81,28.21,7.18,7.15
iter-2-scenario-5257,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011000,2.0,194.0375,-10.81,28.21,6.86,6.83
iter-2-scenario-5257,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011000,4.0,194.1125,-10.81,28.21,6.85,6.82
iter-2-scenario-5257,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011000,5.0,194.15,-10.81,28.21,7.16,7.13
iter-2-scenario-5258,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011000,1.0,194.0,-11.81,27.94,7.23,7.2
iter-2-scenario-5258,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011000,2.0,194.0375,-11.81,27.94,6.91,6.88
iter-2-scenario-5258,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011000,4.0,194.1125,-11.81,27.94,6.9,6.87
iter-2-scenario-5258,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011000,5.0,194.15,-11.81,27.94,7.22,7.18
iter-2-scenario-5259,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011000,1.0,194.0,-12.81,27.61,7.26,7.22
iter-2-scenario-5259,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011000,2.0,194.0375,-12.81,27.61,6.94,6.9
iter-2-scenario-5259,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011000,4.0,194.1125,-12.81,27.61,6.93,6.89
iter-2-scenario-5259,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011000,5.0,194.15,-12.81,27.61,7.24,7.2
iter-1-scenario-1754,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,1.0,194.0,-10.81,28.21,7.0,6.97
iter-1-scenario-1754,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,2.0,194.0375,-10.81,28.21,6.67,6.63
iter-1-scenario-1754,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,4.0,194.1125,-10.81,28.21,6.56,6.53
iter-1-scenario-1754,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,5.0,194.15,-10.81,28.21,6.75,6.72
iter-1-scenario-1754,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,8.0,194.2625,-10.81,28.21,8.21,8.16
iter-2-scenario-5260,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,1.0,194.0,-10.81,28.21,7.0,6.97
iter-2-scenario-5260,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,2.0,194.0375,-10.81,28.21,6.67,6.63
iter-2-scenario-5260,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,4.0,194.1125,-10.81,28.21,6.56,6.53
iter-2-scenario-5260,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,5.0,194.15,-10.81,28.21,6.75,6.72
iter-2-scenario-5260,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011001,8.0,194.2625,-10.81,28.21,8.21,8.16
iter-2-scenario-5261,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011001,1.0,194.0,-11.81,27.94,7.05,7.02
iter-2-scenario-5261,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011001,2.0,194.0375,-11.81,27.94,6.72,6.68
iter-2-scenario-5261,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011001,4.0,194.1125,-11.81,27.94,6.61,6.58
iter-2-scenario-5261,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011001,5.0,194.15,-11.81,27.94,6.8,6.77
iter-2-scenario-5261,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011001,8.0,194.2625,-11.81,27.94,8.26,8.21
iter-2-scenario-5262,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011001,1.0,194.0,-12.81,27.61,7.08,7.04
iter-2-scenario-5262,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011001,2.0,194.0375,-12.81,27.61,6.74,6.71
iter-2-scenario-5262,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011001,4.0,194.1125,-12.81,27.61,6.64,6.6
iter-2-scenario-5262,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011001,5.0,194.15,-12.81,27.61,6.83,6.79
iter-2-scenario-5262,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011001,8.0,194.2625,-12.81,27.6,8.28,8.23
iter-1-scenario-1755,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,1.0,194.0,-10.81,28.21,6.97,6.94
iter-1-scenario-1755,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,2.0,194.0375,-10.81,28.21,6.63,6.6
iter-1-scenario-1755,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,4.0,194.1125,-10.81,28.21,6.47,6.44
iter-1-scenario-1755,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,5.0,194.15,-10.81,28.21,6.56,6.53
iter-1-scenario-1755,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,7.0,194.225,-10.81,28.21,7.73,7.69
iter-2-scenario-5263,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,1.0,194.0,-10.81,28.21,6.97,6.94
iter-2-scenario-5263,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,2.0,194.0375,-10.81,28.21,6.63,6.6
iter-2-scenario-5263,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,4.0,194.1125,-10.81,28.21,6.47,6.44
iter-2-scenario-5263,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,5.0,194.15,-10.81,28.21,6.56,6.53
iter-2-scenario-5263,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011010,7.0,194.225,-10.81,28.21,7.73,7.69
iter-2-scenario-5264,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011010,1.0,194.0,-11.81,27.94,7.02,6.99
iter-2-scenario-5264,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011010,2.0,194.0375,-11.81,27.94,6.68,6.65
iter-2-scenario-5264,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011010,4.0,194.1125,-11.81,27.94,6.52,6.49
iter-2-scenario-5264,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011010,5.0,194.15,-11.81,27.94,6.61,6.58
iter-2-scenario-5264,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011010,7.0,194.225,-11.81,27.94,7.78,7.74
iter-2-scenario-5265,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011010,1.0,194.0,-12.81,27.61,7.05,7.01
iter-2-scenario-5265,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011010,2.0,194.0375,-12.81,27.61,6.7,6.67
iter-2-scenario-5265,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011010,4.0,194.1125,-12.81,27.61,6.55,6.51
iter-2-scenario-5265,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011010,5.0,194.15,-12.81,27.61,6.63,6.6
iter-2-scenario-5265,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011010,7.0,194.225,-12.81,27.6,7.8,7.76
iter-1-scenario-1756,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,1.0,194.0,-10.81,28.21,6.8,6.77
iter-1-scenario-1756,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,2.0,194.0375,-10.81,28.21,6.44,6.41
iter-1-scenario-1756,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,4.0,194.1125,-10.81,28.21,6.2,6.18
iter-1-scenario-1756,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,5.0,194.15,-10.81,28.21,6.2,6.17
iter-1-scenario-1756,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,7.0,194.225,-10.81,28.21,6.42,6.39
iter-1-scenario-1756,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,8.0,194.2625,-10.81,28.21,6.77,6.74
iter-2-scenario-5266,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,1.0,194.0,-10.81,28.21,6.8,6.77
iter-2-scenario-5266,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,2.0,194.0375,-10.81,28.21,6.44,6.41
iter-2-scenario-5266,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,4.0,194.1125,-10.81,28.21,6.2,6.18
iter-2-scenario-5266,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,5.0,194.15,-10.81,28.21,6.2,6.17
iter-2-scenario-5266,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,7.0,194.225,-10.81,28.21,6.42,6.39
iter-2-scenario-5266,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011011,8.0,194.2625,-10.81,28.21,6.77,6.74
iter-2-scenario-5267,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011011,1.0,194.0,-11.81,27.94,6.85,6.82
iter-2-scenario-5267,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011011,2.0,194.0375,-11.81,27.94,6.49,6.46
iter-2-scenario-5267,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011011,4.0,194.1125,-11.81,27.94,6.26,6.23
iter-2-scenario-5267,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011011,5.0,194.15,-11.81,27.94,6.25,6.22
iter-2-scenario-5267,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011011,7.0,194.225,-11.81,27.94,6.47,6.44
iter-2-scenario-5267,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011011,8.0,194.2625,-11.81,27.94,6.82,6.79
iter-2-scenario-5268,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011011,1.0,194.0,-12.81,27.61,6.88,6.84
iter-2-scenario-5268,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011011,2.0,194.0375,-12.81,27.61,6.52,6.49
iter-2-scenario-5268,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011011,4.0,194.1125,-12.81,27.61,6.28,6.25
iter-2-scenario-5268,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011011,5.0,194.15,-12.81,27.61,6.28,6.24
iter-2-scenario-5268,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011011,7.0,194.225,-12.81,27.6,6.5,6.46
iter-2-scenario-5268,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011011,8.0,194.2625,-12.81,27.6,6.85,6.81
iter-1-scenario-1757,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,1.0,194.0,-10.81,28.21,6.93,6.9
iter-1-scenario-1757,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,2.0,194.0375,-10.81,28.21,6.57,6.54
iter-1-scenario-1757,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,4.0,194.1125,-10.81,28.21,6.29,6.26
iter-1-scenario-1757,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,5.0,194.15,-10.81,28.21,6.0,5.97
iter-1-scenario-1757,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,6.0,194.1875,-10.81,28.21,6.71,6.68
iter-2-scenario-5269,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,1.0,194.0,-10.81,28.21,6.93,6.9
iter-2-scenario-5269,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,2.0,194.0375,-10.81,28.21,6.57,6.54
iter-2-scenario-5269,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,4.0,194.1125,-10.81,28.21,6.29,6.26
iter-2-scenario-5269,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,5.0,194.15,-10.81,28.21,6.0,5.97
iter-2-scenario-5269,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011100,6.0,194.1875,-10.81,28.21,6.71,6.68
iter-2-scenario-5270,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011100,1.0,194.0,-11.81,27.94,6.98,6.95
iter-2-scenario-5270,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011100,2.0,194.0375,-11.81,27.94,6.62,6.59
iter-2-scenario-5270,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011100,4.0,194.1125,-11.81,27.94,6.34,6.31
iter-2-scenario-5270,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011100,5.0,194.15,-11.81,27.94,6.05,6.02
iter-2-scenario-5270,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011100,6.0,194.1875,-11.81,27.94,6.76,6.73
iter-2-scenario-5271,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011100,1.0,194.0,-12.81,27.61,7.01,6.97
iter-2-scenario-5271,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011100,2.0,194.0375,-12.81,27.61,6.65,6.61
iter-2-scenario-5271,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011100,4.0,194.1125,-12.81,27.61,6.36,6.33
iter-2-scenario-5271,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011100,5.0,194.15,-12.81,27.61,6.07,6.04
iter-2-scenario-5271,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011100,6.0,194.1875,-12.81,27.6,6.78,6.75
iter-1-scenario-1758,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,1.0,194.0,-10.81,28.21,6.76,6.73
iter-1-scenario-1758,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,2.0,194.0375,-10.81,28.21,6.39,6.36
iter-1-scenario-1758,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,4.0,194.1125,-10.81,28.21,6.03,6.01
iter-1-scenario-1758,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,5.0,194.15,-10.81,28.21,5.68,5.66
iter-1-scenario-1758,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,6.0,194.1875,-10.81,28.21,6.16,6.13
iter-1-scenario-1758,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,8.0,194.2625,-10.81,28.21,7.45,7.41
iter-2-scenario-5272,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,1.0,194.0,-10.81,28.21,6.76,6.73
iter-2-scenario-5272,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,2.0,194.0375,-10.81,28.21,6.39,6.36
iter-2-scenario-5272,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,4.0,194.1125,-10.81,28.21,6.03,6.01
iter-2-scenario-5272,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,5.0,194.15,-10.81,28.21,5.68,5.66
iter-2-scenario-5272,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,6.0,194.1875,-10.81,28.21,6.16,6.13
iter-2-scenario-5272,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011101,8.0,194.2625,-10.81,28.21,7.45,7.41
iter-2-scenario-5273,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011101,1.0,194.0,-11.81,27.94,6.81,6.78
iter-2-scenario-5273,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011101,2.0,194.0375,-11.81,27.94,6.44,6.41
iter-2-scenario-5273,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011101,4.0,194.1125,-11.81,27.94,6.08,6.06
iter-2-scenario-5273,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011101,5.0,194.15,-11.81,27.94,5.73,5.71
iter-2-scenario-5273,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011101,6.0,194.1875,-11.81,27.94,6.21,6.18
iter-2-scenario-5273,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011101,8.0,194.2625,-11.81,27.94,7.5,7.46
iter-2-scenario-5274,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011101,1.0,194.0,-12.81,27.61,6.84,6.8
iter-2-scenario-5274,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011101,2.0,194.0375,-12.81,27.61,6.46,6.43
iter-2-scenario-5274,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011101,4.0,194.1125,-12.81,27.61,6.11,6.08
iter-2-scenario-5274,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011101,5.0,194.15,-12.81,27.61,5.76,5.73
iter-2-scenario-5274,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011101,6.0,194.1875,-12.81,27.6,6.24,6.2
iter-2-scenario-5274,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011101,8.0,194.2625,-12.81,27.6,7.53,7.48
iter-1-scenario-1759,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,1.0,194.0,-10.81,28.21,6.73,6.7
iter-1-scenario-1759,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,2.0,194.0375,-10.81,28.21,6.35,6.32
iter-1-scenario-1759,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,4.0,194.1125,-10.81,28.21,5.95,5.92
iter-1-scenario-1759,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,5.0,194.15,-10.81,28.21,5.53,5.51
iter-1-scenario-1759,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,6.0,194.1875,-10.81,28.21,5.64,5.62
iter-1-scenario-1759,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,7.0,194.225,-10.81,28.21,6.42,6.39
iter-2-scenario-5275,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,1.0,194.0,-10.81,28.21,6.73,6.7
iter-2-scenario-5275,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,2.0,194.0375,-10.81,28.21,6.35,6.32
iter-2-scenario-5275,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,4.0,194.1125,-10.81,28.21,5.95,5.92
iter-2-scenario-5275,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,5.0,194.15,-10.81,28.21,5.53,5.51
iter-2-scenario-5275,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,6.0,194.1875,-10.81,28.21,5.64,5.62
iter-2-scenario-5275,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011110,7.0,194.225,-10.81,28.21,6.42,6.39
iter-2-scenario-5276,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011110,1.0,194.0,-11.81,27.94,6.78,6.75
iter-2-scenario-5276,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011110,2.0,194.0375,-11.81,27.94,6.4,6.37
iter-2-scenario-5276,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011110,4.0,194.1125,-11.81,27.94,6.0,5.97
iter-2-scenario-5276,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011110,5.0,194.15,-11.81,27.94,5.58,5.56
iter-2-scenario-5276,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011110,6.0,194.1875,-11.81,27.94,5.7,5.67
iter-2-scenario-5276,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,11011110,7.0,194.225,-11.81,27.94,6.47,6.44
iter-2-scenario-5277,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011110,1.0,194.0,-12.81,27.61,6.81,6.77
iter-2-scenario-5277,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011110,2.0,194.0375,-12.81,27.61,6.43,6.4
iter-2-scenario-5277,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011110,4.0,194.1125,-12.81,27.61,6.03,6.0
iter-2-scenario-5277,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011110,5.0,194.15,-12.81,27.61,5.61,5.58
iter-2-scenario-5277,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011110,6.0,194.1875,-12.81,27.6,5.72,5.69
iter-2-scenario-5277,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,11011110,7.0,194.225,-12.81,27.6,6.5,6.46
iter-1-scenario-1760,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011111,1.0,194.0,-10.81,28.21,6.57,6.54
iter-1-scenario-1760,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011111,2.0,194.0375,-10.81,28.21,6.18,6.15
iter-1-scenario-1760,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011111,4.0,194.1125,-10.81,28.21,5.71,5.69
iter-1-scenario-1760,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,11011111,5.0,194.15,-10.81,28.21,5.24,5.22
